Date,corn,soybean_meal,hog,crush
2004-12-03,2.38,170.7,78.5,198430.0
2004-12-06,2.3925,173.0,76.5,191612.5
2004-12-07,2.36,170.0,75.95,190640.0
2004-12-08,2.36,170.0,75.65,189680.00000000003
2004-12-09,2.35,168.5,74.125,185100.0
2004-12-10,2.3325,170.5,74.75,187162.5
2004-12-13,2.3675,177.0,74.475,185107.49999999997
2004-12-14,2.38,176.0,74.4,184780.00000000003
2004-12-15,2.3725,173.5,56.0,126262.5
2004-12-16,2.365,170.8,56.0,126645.0
2004-12-17,2.365,170.0,55.95,126565.0
2004-12-20,2.38,172.0,55.7,125340.0
2004-12-21,2.375,172.3,55.475,124665.0
2004-12-22,2.375,171.9,55.3,124145.0
2004-12-23,2.3875,174.0,55.7,125027.5
2004-12-27,2.395,174.5,56.0,125825.0
2004-12-28,2.385,172.7,55.5,124555.0
2004-12-29,2.3575,173.3,57.5,131307.5
2005-01-03,2.34,172.6,58.0,133240.0
2005-01-04,2.33,168.3,58.4,135100.0
2005-01-05,2.3325,167.1,58.65,135982.5
2005-01-06,2.38,168.5,58.775,135530.0
2005-01-07,2.3725,173.0,58.925,135672.5
2005-01-10,2.3725,175.5,59.3,136622.5
2005-01-11,2.3725,174.5,60.0,138962.5
2005-01-12,2.325,170.5,59.6,138795.0
2005-01-13,2.315,170.2,60.1,140575.0
2005-01-14,2.285,166.0,60.05,141285.0
2005-01-18,2.27,164.9,59.9,141140.0
2005-01-19,2.2725,165.4,60.125,141772.5
2005-01-20,2.285,166.0,59.95,140965.0
2005-01-21,2.285,163.7,60.4,142635.0
2005-01-24,2.29,165.5,60.15,141580.0
2005-01-25,2.3025,165.9,60.25,141672.5
2005-01-26,2.3025,165.5,60.15,141392.5
2005-01-27,2.28,163.0,60.05,141660.0
2005-01-28,2.2775,163.0,60.45,142977.5
2005-01-31,2.2875,161.6,60.7,143767.5
2005-02-01,2.2925,161.3,60.8,144042.5
2005-02-02,2.2775,162.6,60.3,142537.5
2005-02-03,2.28,161.3,60.6,143590.0
2005-02-04,2.275,159.8,60.45,143335.0
2005-02-07,2.285,159.8,60.85,144465.0
2005-02-08,2.2725,160.1,60.675,144062.5
2005-02-09,2.2725,161.0,60.4,143092.5
2005-02-10,2.3025,163.0,59.7,140202.5
2005-02-11,2.3025,165.0,59.7,140002.5
2005-02-14,2.315,168.1,59.9,140145.0
2005-02-15,2.31,169.8,59.9,140050.0
2005-02-16,2.29,169.2,60.2,141370.0
2005-02-17,2.31,178.2,59.9,139210.0
2005-02-18,2.315,178.2,59.8,138815.0
2005-02-22,2.37,184.9,59.525,136440.0
2005-02-23,2.355,181.8,59.75,137695.0
2005-02-24,2.36,178.8,59.625,137520.0
2005-02-25,2.385,185.6,59.825,137105.0
2005-02-28,2.42,187.8,59.9,136600.0
2005-03-01,2.4,187.9,60.05,137370.0
2005-03-02,2.4,192.9,60.4,137990.0
2005-03-03,2.3925,191.2,60.825,139632.5
2005-03-04,2.3825,189.6,60.775,139782.5
2005-03-07,2.3475,187.2,61.1,141587.5
2005-03-08,2.3525,187.1,61.45,142642.5
2005-03-09,2.385,187.2,61.05,140865.0
2005-03-10,2.415,189.6,60.45,138255.0
2005-03-11,2.45,194.5,60.6,137720.0
2005-03-14,2.4275,194.5,60.475,137657.5
2005-03-15,2.475,199.7,60.05,135065.0
2005-03-16,2.4675,195.1,60.55,137237.5
2005-03-17,2.45,194.9,60.575,137600.0
2005-03-18,2.43,191.4,60.525,138090.0
2005-03-21,2.385,187.3,60.65,139575.0
2005-03-22,2.375,187.5,60.35,138745.0
2005-03-23,2.3425,184.8,59.65,137262.5
2005-03-24,2.3375,185.9,59.3,136107.5
2005-03-28,2.3475,183.0,60.25,139287.5
2005-03-29,2.345,182.5,60.75,140975.0
2005-03-30,2.3425,186.2,60.675,140402.5
2005-03-31,2.3475,185.1,60.775,140757.5
2005-04-01,2.37,183.3,61.7,143560.0
2005-04-04,2.35,183.9,61.7,143800.0
2005-04-05,2.305,185.6,61.275,142945.0
2005-04-06,2.315,187.1,60.75,140965.0
2005-04-07,2.305,188.4,60.5,140185.0
2005-04-08,2.295,186.6,60.55,140675.0
2005-04-11,2.3075,188.4,60.575,140387.5
2005-04-12,2.31,185.0,60.6,140770.0
2005-04-13,2.3025,185.6,60.5,140502.5
2005-04-14,2.315,185.1,60.575,140605.0
2005-04-15,2.3025,184.3,60.9,141912.5
2005-04-18,2.285,185.4,60.4,140465.0
2005-04-19,2.33,194.8,60.8,140130.0
2005-04-20,2.3475,194.3,61.15,141037.5
2005-04-21,2.3575,194.9,61.175,140907.5
2005-04-22,2.34,194.4,60.95,140500.0
2005-04-25,2.3725,197.3,60.85,139402.5
2005-04-26,2.3775,196.5,61.025,139967.5
2005-04-27,2.3425,194.1,60.5,139052.5
2005-04-28,2.3025,192.3,60.85,140952.5
2005-04-29,2.3075,192.5,61.45,142777.5
2005-05-02,2.265,193.0,61.75,144325.0
2005-05-03,2.23,190.5,61.25,143500.0
2005-05-04,2.2375,188.7,61.5,144367.5
2005-05-05,2.255,189.3,61.65,144525.0
2005-05-06,2.26,191.4,61.325,143200.0
2005-05-09,2.2575,191.8,61.225,142877.5
2005-05-10,2.2575,192.2,60.725,141237.5
2005-05-11,2.2425,193.0,61.025,142342.5
2005-05-12,2.2225,190.8,61.45,144222.5
2005-05-13,2.2175,188.9,61.35,144167.5
2005-05-16,2.2525,192.6,60.65,141032.5
2005-05-17,2.255,192.8,60.875,141695.0
2005-05-18,2.2875,196.3,60.2,138697.5
2005-05-19,2.2775,194.8,59.975,138277.5
2005-05-20,2.31,195.2,59.275,135510.0
2005-05-23,2.405,196.8,58.7,132085.0
2005-05-24,2.3825,198.4,58.075,130262.5
2005-05-25,2.3975,206.9,58.35,130067.5
2005-05-26,2.4175,210.0,58.025,128417.5
2005-05-27,2.3875,208.8,58.275,129787.5
2005-05-31,2.3925,214.6,58.55,130012.5
2005-06-01,2.4175,214.9,57.875,127447.5
2005-06-02,2.35,209.8,56.875,125770.0
2005-06-03,2.3625,214.1,56.175,122912.5
2005-06-06,2.385,215.7,56.55,123615.0
2005-06-07,2.3825,214.1,57.15,125732.5
2005-06-08,2.3475,211.6,57.475,127547.5
2005-06-09,2.345,214.1,57.125,126215.0
2005-06-10,2.3025,213.6,56.875,126102.5
2005-06-13,2.3475,219.3,56.4,123337.5
2005-06-14,2.3875,223.7,54.725,116937.5
2005-06-15,2.445,228.4,54.025,113365.0
2005-06-16,2.455,227.0,54.925,116235.0
2005-06-17,2.49,234.0,53.925,111810.0
2005-06-20,2.5575,238.6,53.9,110257.5
2005-06-21,2.5225,237.4,54.025,111302.5
2005-06-22,2.4975,237.2,53.0,108417.5
2005-06-23,2.4675,235.6,53.3,109987.5
2005-06-24,2.5275,239.1,52.2,105217.5
2005-06-27,2.415,221.3,54.2,115085.0
2005-06-28,2.385,211.3,52.475,111015.0
2005-06-29,2.37,213.3,53.625,114720.0
2005-06-30,2.3175,206.5,54.35,118507.5
2005-07-01,2.3575,211.7,55.6,121387.5
2005-07-05,2.51,225.5,55.925,118760.0
2005-07-06,2.51,218.7,56.3,120640.0
2005-07-07,2.53,216.6,55.7,118630.0
2005-07-08,2.4625,212.8,55.35,118902.5
2005-07-11,2.4675,217.1,55.25,118077.5
2005-07-12,2.47,221.3,55.175,117380.0
2005-07-13,2.5625,223.7,55.4,116472.5
2005-07-14,2.6175,225.5,55.7,116427.5
2005-07-15,2.68,228.2,54.95,112820.0
2005-07-18,2.7,225.9,55.575,114750.0
2005-07-19,2.59,214.9,55.95,118700.0
2005-07-20,2.5225,216.1,56.05,119912.5
2005-07-21,2.4475,211.6,56.4,122607.5
2005-07-22,2.4475,210.6,55.925,121187.5
2005-07-25,2.4125,211.7,56.2,122482.5
2005-07-26,2.4525,213.9,55.075,118062.5
2005-07-27,2.4775,214.0,55.2,118077.5
2005-07-28,2.525,216.7,55.075,116695.0
2005-07-29,2.4825,212.4,55.65,119602.5
2005-08-01,2.4425,212.7,57.425,125852.5
2005-08-02,2.455,216.5,58.125,127525.0
2005-08-03,2.4,209.8,58.025,128700.0
2005-08-04,2.375,212.3,58.325,129785.0
2005-08-05,2.345,208.8,58.775,132025.0
2005-08-08,2.3575,209.6,57.925,129037.5
2005-08-09,2.3275,205.9,57.55,128657.5
2005-08-10,2.365,205.9,56.75,125535.0
2005-08-11,2.3825,206.4,56.75,125222.5
2005-08-12,2.31,204.5,57.225,128020.0
2005-08-15,2.2325,193.2,58.6,134712.5
2005-08-16,2.2225,194.8,58.875,135582.5
2005-08-17,2.265,193.8,58.9,135125.0
2005-08-18,2.2475,193.1,58.55,134337.5
2005-08-19,2.235,189.4,59.875,139135.0
2005-08-22,2.26,192.3,60.4,140150.0
2005-08-23,2.24,192.8,59.575,137760.0
2005-08-24,2.2225,190.5,59.45,137852.5
2005-08-25,2.1975,186.2,60.6,142337.5
2005-08-26,2.1775,186.7,61.65,145947.5
2005-08-29,2.195,187.5,61.45,144965.0
2005-08-30,2.185,187.5,61.0,143675.0
2005-08-31,2.165,185.6,61.55,145925.0
2005-09-01,2.2225,186.9,60.525,141652.5
2005-09-02,2.1725,185.8,60.4,142112.5
2005-09-06,2.2125,189.8,61.1,143352.5
2005-09-07,2.175,187.8,60.875,143395.0
2005-09-08,2.1625,186.8,61.575,145922.5
2005-09-09,2.16,184.0,62.725,149920.0
2005-09-12,2.115,181.4,62.675,150695.0
2005-09-13,2.1,181.4,62.45,150200.0
2005-09-14,2.0775,179.7,61.625,148067.5
2005-09-15,2.065,175.9,62.0,149835.0
2005-09-16,2.0625,176.6,61.975,149722.5
2005-09-19,2.0625,176.2,62.3,150802.5
2005-09-20,2.0675,175.2,63.125,153467.5
2005-09-21,2.065,175.6,62.2,150505.0
2005-09-22,2.0825,175.0,62.15,150142.5
2005-09-23,2.0725,174.2,62.9,152772.5
2005-09-26,2.045,172.4,63.05,153845.0
2005-09-27,2.0325,170.8,62.275,151712.5
2005-09-28,2.0325,171.9,63.1,154242.5
2005-09-29,2.035,170.2,63.4,155335.0
2005-09-30,2.055,170.4,63.35,154855.0
2005-10-03,2.0875,170.8,65.0,159607.5
2005-10-04,2.0575,166.7,64.8,159827.5
2005-10-05,2.0475,166.1,65.325,161717.5
2005-10-06,2.0425,167.3,64.375,158632.5
2005-10-07,2.025,168.6,65.025,160845.00000000003
2005-10-10,2.02,166.6,64.525,159520.00000000003
2005-10-11,2.025,167.9,63.5,156035.0
2005-10-12,2.0575,175.9,62.375,151147.5
2005-10-13,2.035,177.6,62.525,151795.0
2005-10-14,2.035,176.5,61.5,148625.0
2005-10-17,2.0375,175.2,60.325,144957.5
2005-10-18,2.02,171.0,60.35,145720.0
2005-10-19,2.0175,172.2,61.075,147957.5
2005-10-20,2.0275,171.9,60.225,145117.5
2005-10-21,2.015,169.4,60.775,147315.0
2005-10-24,1.995,169.9,60.95,148125.0
2005-10-25,1.995,170.9,61.2,148825.0
